id,cantidad_postes ,latitud,longitud,tipo_lampara,sector_id,descripcion,luminarias_por_poste,capacidad,,,,,,,,,
,1,20.6691698,-87.1134194,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6689811,-87.1134817,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6688868,-87.1133407,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6688468,-87.1132764,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6687305,-87.1130493,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.668529103124875,-87.11283412508377,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6686954,-87.1127857,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6687719,-87.1126751,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.668985,-87.112617,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6689859,-87.1126309,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6691378,-87.1128564,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6692687,-87.1131046,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6695719,-87.1131374,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6697675,-87.1128967,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6695967,-87.1126572,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.66936962818484,-87.11262945270262,LED,392,5-Poste Municipio (Camellón),1,80,,,,,,,,,
,1,20.669363536798915,-87.11261222885547,LED,392,5-Poste Municipio (Camellón),1,150,,,,,,,,,
,1,20.669313820064595,-87.11250850191934,LED,392,5-Poste Municipio (Camellón),1,80,,,,,,,,,
,1,20.669515898848967,-87.11250960232776,LED,392,5-Poste Municipio (Camellón),2,53,,,,,,,,,
,1,20.66946800443197,-87.11238672246287,LED,392,5-Poste Municipio (Camellón),2,80,,,,,,,,,
,1,20.669669899019823,-87.11238109408836,LED,392,5-Poste Municipio (Camellón),1,80,,,,,,,,,
,1,20.6697426,-87.1128972,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6699727,-87.1128199,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.670161810462186,-87.11266458578477,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6699987,-87.1125602,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6699445,-87.1124803,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6698435,-87.1122937,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.669767573377516,-87.11203984330234,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6695874,-87.1121244,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6694418,-87.1122186,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6693156,-87.1123069,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.6690745,-87.1124851,LED,392,5-Poste Municipio (Camellón),1,70,,,,,,,,,
,1,20.669678253186323,-87.1138141003467,LED,392,5-Poste Municipio (Camellón),1,50,,,,,,,,,
,1,20.673351,-87.11349,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672855,-87.11419,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.6728,-87.1143,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672678,-87.11416,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67255,-87.11397,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673063,-87.11387,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.673063,-87.11387,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.672722,-87.11308,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672867,-87.112976,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673058,-87.11284,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673302,-87.1127,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67322,-87.11261,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67323,-87.11243,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673067,-87.112175,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672998,-87.112076,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672935,-87.11196,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672838,-87.11195,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672762,-87.11211,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671648,-87.112915,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671524,-87.11305,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671638,-87.113106,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6717,-87.11324,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671783,-87.11337,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.674282,-87.11395,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674166,-87.11401,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673904,-87.11423,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673029,-87.11383,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672901,-87.11371,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67273,-87.113556,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672447,-87.11372,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672323,-87.11381,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672161,-87.114006,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672228,-87.1142,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67238,-87.114456,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672424,-87.114555,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672007,-87.11411,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67193,-87.11416,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671661,-87.11373,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671774,-87.11364,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671942,-87.11358,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67213,-87.11346,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672293,-87.113335,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672602,-87.11315,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67101,-87.1129,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.671131,-87.11308,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.671215,-87.113266,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.671482,-87.11368,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.671556,-87.11379,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.671663,-87.113976,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.671844,-87.11426,LED,393,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.672533,-87.112206,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672297,-87.11235,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672623,-87.11225,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672777,-87.11252,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672873,-87.1127,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672625,-87.113106,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672457,-87.112946,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671995,-87.11222,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672125,-87.11242,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672302,-87.11258,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672457,-87.11264,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6725,-87.112755,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672321,-87.112816,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672274,-87.11275,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672247,-87.11266,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672243,-87.11323,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67213,-87.11308,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67202,-87.11288,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672047,-87.112595,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.671858,-87.11275,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673407,-87.1136,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673498,-87.113815,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673468,-87.11385,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.67329,-87.113815,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.673183,-87.11389,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.672941,-87.114044,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.673727,-87.114426,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6736,-87.11455,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673832,-87.11431,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673317,-87.11475,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.673475,-87.11463,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.673075,-87.11493,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.672955,-87.11503,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.672771,-87.1152,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.672619,-87.11531,LED,393,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.67246,-87.115364,LED,393,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.672327,-87.11553,LED,393,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.672316,-87.115395,LED,393,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.672222,-87.11521,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.672075,-87.11504,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.671957,-87.114784,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.671827,-87.114525,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.671854,-87.11476,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.671589,-87.11412,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.671347,-87.11373,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.671152,-87.11343,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.670933,-87.11306,LED,393,10-Poste Municipio (Calle),2,73,,,,,,,,,
,1,20.672962,-87.11428,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.672976,-87.114395,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672817,-87.11453,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672655,-87.11465,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672773,-87.11441,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67204,-87.114655,LED,393,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.67215,-87.11481,LED,393,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.672274,-87.11505,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.673336,-87.11452,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673223,-87.114334,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673256,-87.11417,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673119,-87.11414,LED,393,10-Poste Municipio (Calle),1,160,,,,,,,,,
,1,20.673096,-87.11417,LED,393,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.67348,-87.11395,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673597,-87.113884,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673805,-87.11374,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673882,-87.1136,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673874,-87.1136,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67379,-87.11345,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673645,-87.1132,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67351,-87.112976,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673422,-87.11315,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673315,-87.11321,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673073,-87.113365,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672937,-87.11346,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673279,-87.1133,LED,393,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.670962188620695,-87.11652679568826,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67083553183493,-87.11663485903637,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6703329,-87.1165873,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.670573810226802,-87.11675592558707,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.66976789605022,-87.1145185043513,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669583905272543,-87.1146546420085,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67000242688173,-87.11489159708206,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669822459044415,-87.11503464034412,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67022686071152,-87.11528711787773,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670040958041596,-87.11542374906182,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670289638921986,-87.11546660239618,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.670160843229567,-87.11557648793855,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.670413576489725,-87.11563382647944,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.670279503656083,-87.11574289701932,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.67054217677254,-87.11580175768624,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668707995439355,-87.1156952257484,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668775831508164,-87.11586226024501,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668971778001108,-87.11573202235955,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669122307192946,-87.1156126371407,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669237297016796,-87.11531133913971,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.669332079053415,-87.11522805387366,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.669485863805154,-87.11530646312691,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.66932679652226,-87.11544722936004,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.6702593,-87.1164318,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6701909,-87.1163205,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6700188,-87.1160204,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6698631,-87.1157645,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6697817,-87.1156201,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6696752,-87.1154347,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6695158,-87.1151588,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6694099,-87.1149569,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66923321921433,-87.11451879149406,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.66932728998843,-87.11471571622576,LED,394,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.668909290662878,-87.11442374068126,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6689293,-87.1145865,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6688079,-87.1146837,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6686513,-87.114796,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66816245348356,-87.1151893672326,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668518713428966,-87.11490376253195,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6683739356145,-87.11500563054581,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670353042891964,-87.11593216352627,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67066447215018,-87.11612912811056,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670496164296424,-87.11629140658106,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669187235284642,-87.11473014393108,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669014206045905,-87.11489103677282,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66879899776512,-87.11507195434402,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668643905845897,-87.11518161611751,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668493622476337,-87.11530810412283,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669028622898807,-87.11544650758826,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66889333193622,-87.11523851532637,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66912808792637,-87.11495365121534,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.669076566300724,-87.11501954256364,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.66917989291066,-87.11513354757233,LED,394,10-Poste Municipio (Calle),1,80,,,,,,,,,
,1,20.66859594051712,-87.11549764650555,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.671106784389778,-87.11641629436896,LED,394,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6746113,-87.1158027,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.674793951386416,-87.11574903439009,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6737441,-87.1158724,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6735688,-87.1159839,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6734816,-87.1160521,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6734641,-87.1163355,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6735671,-87.116445,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673812563457588,-87.11511355845585,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67352070929831,-87.11555158404308,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67342978515497,-87.11539754707493,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6741607,-87.1159025,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6740439,-87.1157084,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.674297969830704,-87.1154686992936,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.674003571913374,-87.11563052942873,LED,395,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.673894073985252,-87.11531710754463,LED,395,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.6744877,-87.115564,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6743774,-87.1153764,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6742451,-87.1151383,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.674134,-87.1149276,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6740907,-87.1148001,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67414636066244,-87.11459897128829,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6739397,-87.1148009,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6737257,-87.1149877,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6736234,-87.1150706,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6733585,-87.1152698,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6732263,-87.1153526,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6730603,-87.1155028,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.67299012815745,-87.1155722118395,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6731582,-87.1157861,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6732609,-87.1159425,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6733039,-87.1160152,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6732601,-87.1162855,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6731885,-87.1163369,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6728696,-87.1162317,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672817674937843,-87.1162850657377,LED,395,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.6728673,-87.1162204,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.672689903630577,-87.11606432768427,LED,395,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.6727261,-87.1159825,LED,395,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.67255942182497,-87.11583121639232,LED,395,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.672468349764504,-87.11566528549382,LED,395,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.6725878,-87.1157687,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67238228695144,-87.11551195517971,LED,395,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.67250862424161,-87.11544333303559,LED,395,10-Poste Municipio (Calle),1,73,,,,,,,,,
,1,20.6726027,-87.1153363,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.672801072600826,-87.11517799944606,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67291791620443,-87.11507691077315,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6731,-87.1149292,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6733533,-87.1147361,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673715401491066,-87.11442909227117,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673864587445486,-87.11433317035399,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673548872531256,-87.11456869763785,LED,395,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6737622,-87.1163996,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.673951,-87.1162631,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6741479,-87.1161254,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6743108,-87.1160085,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.6744558,-87.1159201,LED,395,10-Poste Municipio (Calle),1,53,,,,,,,,,
,1,20.672219494493515,-87.11547251794651,LED,395,SEMAFOROS,6,25,,,,,,,,,
,1,20.67227505676066,-87.11557973703808,LED,395,SEMAFOROS,4,7,,,,,,,,,
,1,20.672282487769817,-87.11560143161283,LED,395,SEMAFOROS,6,25,,,,,,,,,
,1,20.672482265803882,-87.11545145101343,LED,395,SEMAFOROS,6,25,,,,,,,,,
,1,20.67238869740744,-87.11531542804566,LED,395,SEMAFOROS,4,7,,,,,,,,,
,1,20.672377156361893,-87.11535537012824,LED,395,SEMAFOROS,6,25,,,,,,,,,
,1,20.672210085895024,-87.11545856882248,LED,395,SEMAFOROS,4,7,,,,,,,,,
,1,20.67346425194865,-87.11719215824282,LED,396,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.673532,-87.117185,LED,396,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.673643651734487,-87.11691912768997,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6737375,-87.1169181,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673953,-87.11676,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6741633,-87.1166275,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6742556,-87.1165634,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6746603,-87.1168741,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6745869,-87.1169419,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6743674,-87.1170764,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6740626,-87.1172879,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673712811201078,-87.11709360403833,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67385010800064,-87.11730159851534,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.673783453050724,-87.11720524901865,LED,396,10-Poste Municipio (Calle),1,70,,,,,,,,,
